[ 1150743ms] [LOG] FPS: 41.808458920758376 | Frame avg: 23.9186046511628ms | Frame max: 34.4        ms | Game avg: 0.0069767441860465115ms | Render avg: 0.004651162790697674ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1155754ms] [LOG] FPS: 48.78048780487805 | Frame avg: 20.499999999999996ms | Frame max: 30.000000000000004ms | Game avg: 0.0         ms | Render avg: 0.00816326530612245ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1160764ms] [LOG] FPS: 42.59956409748366 | Frame avg: 23.47441860465116ms | Frame max: 34.4        ms | Game avg: 0.011627906976744188ms | Render avg: 0.0069767441860465115ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1165766ms] [LOG] FPS: 42.603784801347466 | Frame avg: 23.472093023255816ms | Frame max: 34.0        ms | Game avg: 0.002325581395348837ms | Render avg: 0.0069767441860465115ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1170762ms] [LOG] FPS: 41.055718475073306 | Frame avg: 24.35714285714286ms | Frame max: 32.2        ms | Game avg: 0.0071428571428571435ms | Render avg: 0.011904761904761906ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1175752ms] [LOG] FPS: 42.814050793032976 | Frame avg: 23.356818181818188ms | Frame max: 35.4        ms | Game avg: 0.0022727272727272726ms | Render avg: 0.004545454545454545ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1180757ms] [LOG] FPS: 42.798845426495475 | Frame avg: 23.365116279069767ms | Frame max: 34.2        ms | Game avg: 0.004651162790697674ms | Render avg: 0.009302325581395349ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1185757ms] [LOG] FPS: 42.057902973395926 | Frame avg: 23.776744186046518ms | Frame max: 33.9        ms | Game avg: 0.0069767441860465115ms | Render avg: 0.025581395348837216ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1190764ms] [LOG] FPS: 40.87736789631107 | Frame avg: 24.46341463414634ms | Frame max: 33.9        ms | Game avg: 0.0         ms | Render avg: 0.0         ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1195764ms] [LOG] FPS: 39.896269698783165 | Frame avg: 25.064999999999998ms | Frame max: 33.0        ms | Game avg: 0.0         ms | Render avg: 0.0025      ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1200764ms] [LOG] FPS: 41.9329073482428 | Frame avg: 23.847619047619055ms | Frame max: 37.00000000000001ms | Game avg: 0.004761904761904762ms | Render avg: 0.004761904761904762ms | Window hitches: 3 @ http://127.0.0.1:9999/pixl.js:5
[ 1205778ms] [LOG] FPS: 41.57181035336038 | Frame avg: 24.054761904761907ms | Frame max: 33.300000000000004ms | Game avg: 0.004761904761904762ms | Render avg: 0.0071428571428571435ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1210748ms] [LOG] FPS: 42.33533523678251 | Frame avg: 23.62093023255814ms | Frame max: 34.800000000000004ms | Game avg: 0.004651162790697674ms | Render avg: 0.011627906976744188ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1215745ms] [LOG] FPS: 40.461857297937435 | Frame avg: 24.71463414634146ms | Frame max: 34.4        ms | Game avg: 0.002439024390243903ms | Render avg: 0.004878048780487806ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1220758ms] [LOG] FPS: 41.64600892414476 | Frame avg: 24.011904761904766ms | Frame max: 34.4        ms | Game avg: 0.0         ms | Render avg: 0.0071428571428571435ms | Window hitches: 3 @ http://127.0.0.1:9999/pixl.js:5
[ 1225748ms] [LOG] FPS: 41.755680714701874 | Frame avg: 23.948837209302333ms | Frame max: 32.900000000000006ms | Game avg: 0.004651162790697674ms | Render avg: 0.0069767441860465115ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1230746ms] [LOG] FPS: 40.658468861562866 | Frame avg: 24.595121951219518ms | Frame max: 34.0        ms | Game avg: 0.012195121951219513ms | Render avg: 0.009756097560975611ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1235765ms] [LOG] FPS: 40.93859211183224 | Frame avg: 24.42682926829269ms | Frame max: 34.9        ms | Game avg: 0.014634146341463417ms | Render avg: 0.009756097560975611ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1240779ms] [LOG] FPS: 56.28517823639774 | Frame avg: 17.76666666666667ms | Frame max: 34.9        ms | Game avg: 0.0         ms | Render avg: 0.008771929824561403ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1245770ms] [LOG] FPS: 40.48982816511949 | Frame avg: 24.69756097560976ms | Frame max: 38.1        ms | Game avg: 0.004878048780487806ms | Render avg: 0.004878048780487806ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1250758ms] [LOG] FPS: 40.897755610972574 | Frame avg: 24.45121951219512ms | Frame max: 37.6        ms | Game avg: 0.0         ms | Render avg: 0.007317073170731709ms | Window hitches: 3 @ http://127.0.0.1:9999/pixl.js:5
[ 1255758ms] [LOG] FPS: 42.527939867471076 | Frame avg: 23.51395348837209ms | Frame max: 33.6        ms | Game avg: 0.004651162790697674ms | Render avg: 0.011627906976744188ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1260762ms] [LOG] FPS: 41.49787570398181 | Frame avg: 24.09761904761905ms | Frame max: 34.10000000000001ms | Game avg: 0.004761904761904762ms | Render avg: 0.0071428571428571435ms | Window hitches: 3 @ http://127.0.0.1:9999/pixl.js:5
[ 1265757ms] [LOG] FPS: 43.29430286332776 | Frame avg: 23.097727272727273ms | Frame max: 34.10000000000001ms | Game avg: 0.0         ms | Render avg: 0.006818181818181819ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1270747ms] [LOG] FPS: 57.930483419896106 | Frame avg: 17.262068965517248ms | Frame max: 33.5        ms | Game avg: 0.003448275862068966ms | Render avg: 0.006896551724137932ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1275747ms] [LOG] FPS: 41.29387474191328 | Frame avg: 24.216666666666672ms | Frame max: 37.1        ms | Game avg: 0.0         ms | Render avg: 0.0         ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1280766ms] [LOG] FPS: 39.42828979793001 | Frame avg: 25.3625     ms | Frame max: 33.9        ms | Game avg: 0.015000000000000003ms | Render avg: 0.005       ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1285759ms] [LOG] FPS: 41.38338752586461 | Frame avg: 24.164285714285718ms | Frame max: 35.1        ms | Game avg: 0.0         ms | Render avg: 0.011904761904761906ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1290774ms] [LOG] FPS: 43.48255756497677 | Frame avg: 22.997727272727275ms | Frame max: 34.0        ms | Game avg: 0.0022727272727272726ms | Render avg: 0.0022727272727272726ms | Window hitches: 3 @ http://127.0.0.1:9999/pixl.js:5
[ 1295752ms] [LOG] FPS: 41.65013883379611 | Frame avg: 24.009523809523806ms | Frame max: 34.2        ms | Game avg: 0.002380952380952381ms | Render avg: 0.011904761904761906ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1300748ms] [LOG] FPS: 34.073208722741434 | Frame avg: 29.348571428571425ms | Frame max: 32.6        ms | Game avg: 0.002857142857142857ms | Render avg: 0.011428571428571429ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1305740ms] [LOG] FPS: 39.65893317469759 | Frame avg: 25.215000000000007ms | Frame max: 33.7        ms | Game avg: 0.0125      ms | Render avg: 0.005       ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1310773ms] [LOG] FPS: 42.92702405909953 | Frame avg: 23.295348837209303ms | Frame max: 31.200000000000003ms | Game avg: 0.004651162790697674ms | Render avg: 0.0         ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1315766ms] [LOG] FPS: 41.69494812372732 | Frame avg: 23.983720930232565ms | Frame max: 40.400000000000006ms | Game avg: 0.0         ms | Render avg: 0.009302325581395349ms | Window hitches: 5 @ http://127.0.0.1:9999/pixl.js:5
[ 1320767ms] [LOG] FPS: 42.884212625910045 | Frame avg: 23.31860465116279ms | Frame max: 35.300000000000004ms | Game avg: 0.002325581395348837ms | Render avg: 0.009302325581395349ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1325744ms] [LOG] FPS: 41.34672179562906 | Frame avg: 24.185714285714287ms | Frame max: 34.5        ms | Game avg: 0.002380952380952381ms | Render avg: 0.002380952380952381ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1330774ms] [LOG] FPS: 41.31824889326119 | Frame avg: 24.202380952380953ms | Frame max: 40.6        ms | Game avg: 0.0         ms | Render avg: 0.0         ms | Window hitches: 3 @ http://127.0.0.1:9999/pixl.js:5
[ 1335759ms] [LOG] FPS: 40.77573346593734 | Frame avg: 24.52439024390244ms | Frame max: 43.0        ms | Game avg: 0.004878048780487806ms | Render avg: 0.0         ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1340766ms] [LOG] FPS: 41.966426858513195 | Frame avg: 23.82857142857143ms | Frame max: 33.300000000000004ms | Game avg: 0.002380952380952381ms | Render avg: 0.0071428571428571435ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1345749ms] [LOG] FPS: 42.72655007949126 | Frame avg: 23.404651162790696ms | Frame max: 33.9        ms | Game avg: 0.004651162790697674ms | Render avg: 0.0069767441860465115ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1350766ms] [LOG] FPS: 39.97270156965974 | Frame avg: 25.017073170731706ms | Frame max: 37.8        ms | Game avg: 0.002439024390243903ms | Render avg: 0.007317073170731709ms | Window hitches: 5 @ http://127.0.0.1:9999/pixl.js:5
[ 1355761ms] [LOG] FPS: 36.62641061176005 | Frame avg: 27.302702702702703ms | Frame max: 32.6        ms | Game avg: 0.005405405405405406ms | Render avg: 0.005405405405405406ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1360774ms] [LOG] FPS: 41.33451431945676 | Frame avg: 24.192857142857136ms | Frame max: 34.7        ms | Game avg: 0.0         ms | Render avg: 0.009523809523809525ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1365747ms] [LOG] FPS: 48.90219560878242 | Frame avg: 20.44897959183674ms | Frame max: 34.0        ms | Game avg: 0.0020408163265306124ms | Render avg: 0.012244897959183675ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1370761ms] [LOG] FPS: 39.28115486595305 | Frame avg: 25.457500000000003ms | Frame max: 34.9        ms | Game avg: 0.0025      ms | Render avg: 0.005       ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1375764ms] [LOG] FPS: 41.32231404958677 | Frame avg: 24.200000000000006ms | Frame max: 32.2        ms | Game avg: 0.004761904761904762ms | Render avg: 0.0071428571428571435ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1380766ms] [LOG] FPS: 43.14148445926071 | Frame avg: 23.179545454545455ms | Frame max: 34.4        ms | Game avg: 0.00909090909090909ms | Render avg: 0.00909090909090909ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1385764ms] [LOG] FPS: 40.078201368523956 | Frame avg: 24.95121951219512ms | Frame max: 34.5        ms | Game avg: 0.0         ms | Render avg: 0.007317073170731709ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1390759ms] [LOG] FPS: 40.899795501022496 | Frame avg: 24.45       ms | Frame max: 34.4        ms | Game avg: 0.0         ms | Render avg: 0.0         ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1395766ms] [LOG] FPS: 41.81184668989546 | Frame avg: 23.916666666666668ms | Frame max: 34.300000000000004ms | Game avg: 0.0         ms | Render avg: 0.009523809523809525ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1400762ms] [LOG] FPS: 41.76195684597793 | Frame avg: 23.945238095238096ms | Frame max: 31.200000000000003ms | Game avg: 0.002380952380952381ms | Render avg: 0.011904761904761906ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1405751ms] [LOG] FPS: 42.95616518598067 | Frame avg: 23.279545454545456ms | Frame max: 34.4        ms | Game avg: 0.004545454545454545ms | Render avg: 0.004545454545454545ms | Window hitches: 4 @ http://127.0.0.1:9999/pixl.js:5
[ 1410749ms] [LOG] FPS: 41.7702635504724 | Frame avg: 23.940476190476193ms | Frame max: 38.00000000000001ms | Game avg: 0.0         ms | Render avg: 0.0071428571428571435ms | Window hitches: 3 @ http://127.0.0.1:9999/pixl.js:5
[ 1415749ms] [LOG] FPS: 41.95385076415942 | Frame avg: 23.835714285714285ms | Frame max: 33.9        ms | Game avg: 0.0         ms | Render avg: 0.011904761904761906ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1420751ms] [LOG] FPS: 44.80810442236508 | Frame avg: 22.31739130434783ms | Frame max: 33.1        ms | Game avg: 0.008695652173913044ms | Render avg: 0.004347826086956522ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1425771ms] [LOG] FPS: 43.81161007667031 | Frame avg: 22.825000000000006ms | Frame max: 34.2        ms | Game avg: 0.004545454545454545ms | Render avg: 0.004545454545454545ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1430767ms] [LOG] FPS: 42.892768079800504 | Frame avg: 23.313953488372093ms | Frame max: 35.800000000000004ms | Game avg: 0.002325581395348837ms | Render avg: 0.0186046511627907ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1435775ms] [LOG] FPS: 40.94764551038314 | Frame avg: 24.421428571428578ms | Frame max: 34.2        ms | Game avg: 0.0071428571428571435ms | Render avg: 0.011904761904761906ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1440745ms] [LOG] FPS: 41.35893648449041 | Frame avg: 24.178571428571423ms | Frame max: 34.300000000000004ms | Game avg: 0.0         ms | Render avg: 0.0071428571428571435ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1445751ms] [LOG] FPS: 40.92769440654842 | Frame avg: 24.433333333333337ms | Frame max: 34.2        ms | Game avg: 0.0         ms | Render avg: 0.004761904761904762ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1450746ms] [LOG] FPS: 38.85236102809324 | Frame avg: 25.73846153846154ms | Frame max: 28.3        ms | Game avg: 0.0         ms | Render avg: 0.005128205128205129ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1455762ms] [LOG] FPS: 40.84072118736925 | Frame avg: 24.485365853658543ms | Frame max: 35.0        ms | Game avg: 0.002439024390243903ms | Render avg: 0.009756097560975611ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1460749ms] [LOG] FPS: 39.389463318562285 | Frame avg: 25.3875     ms | Frame max: 59.00000000000001ms | Game avg: 0.0         ms | Render avg: 0.0025      ms | Window hitches: 5 @ http://127.0.0.1:9999/pixl.js:5
[ 1465764ms] [LOG] FPS: 46.43351116380162 | Frame avg: 21.536170212765956ms | Frame max: 34.0        ms | Game avg: 0.00425531914893617ms | Render avg: 0.00851063829787234ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1470763ms] [LOG] FPS: 40.926332601317625 | Frame avg: 24.434146341463418ms | Frame max: 33.9        ms | Game avg: 0.0         ms | Render avg: 0.002439024390243903ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1475748ms] [LOG] FPS: 42.42723236309817 | Frame avg: 23.569767441860467ms | Frame max: 32.1        ms | Game avg: 0.004651162790697674ms | Render avg: 0.0069767441860465115ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1480757ms] [LOG] FPS: 35.74620196604111 | Frame avg: 27.974999999999998ms | Frame max: 30.200000000000003ms | Game avg: 0.01388888888888889ms | Render avg: 0.002777777777777778ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1485764ms] [LOG] FPS: 43.598890210067395 | Frame avg: 22.93636363636363ms | Frame max: 31.5        ms | Game avg: 0.0022727272727272726ms | Render avg: 0.0022727272727272726ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1490747ms] [LOG] FPS: 42.297855597088336 | Frame avg: 23.64186046511628ms | Frame max: 34.7        ms | Game avg: 0.004651162790697674ms | Render avg: 0.009302325581395349ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1495766ms] [LOG] FPS: 41.74120453190219 | Frame avg: 23.957142857142866ms | Frame max: 31.900000000000006ms | Game avg: 0.002380952380952381ms | Render avg: 0.0         ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1500768ms] [LOG] FPS: 41.47328922681939 | Frame avg: 24.111904761904764ms | Frame max: 35.800000000000004ms | Game avg: 0.004761904761904762ms | Render avg: 0.002380952380952381ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1505771ms] [LOG] FPS: 40.911747516072474 | Frame avg: 24.44285714285714ms | Frame max: 41.0        ms | Game avg: 0.0         ms | Render avg: 0.002380952380952381ms | Window hitches: 4 @ http://127.0.0.1:9999/pixl.js:5
[ 1510765ms] [LOG] FPS: 41.85768387482559 | Frame avg: 23.890476190476193ms | Frame max: 33.300000000000004ms | Game avg: 0.002380952380952381ms | Render avg: 0.011904761904761906ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1515757ms] [LOG] FPS: 41.63775156141567 | Frame avg: 24.016666666666676ms | Frame max: 33.9        ms | Game avg: 0.0         ms | Render avg: 0.009523809523809525ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1520748ms] [LOG] FPS: 42.03734480398866 | Frame avg: 23.788372093023256ms | Frame max: 31.6        ms | Game avg: 0.0         ms | Render avg: 0.020930232558139538ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1525759ms] [LOG] FPS: 41.62537165510406 | Frame avg: 24.023809523809526ms | Frame max: 32.5        ms | Game avg: 0.0071428571428571435ms | Render avg: 0.011904761904761906ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1530768ms] [LOG] FPS: 35.9817173976466 | Frame avg: 27.791891891891893ms | Frame max: 36.50000000000001ms | Game avg: 0.0         ms | Render avg: 0.008108108108108109ms | Window hitches: 4 @ http://127.0.0.1:9999/pixl.js:5
[ 1535763ms] [LOG] FPS: 40.91816367265469 | Frame avg: 24.439024390243905ms | Frame max: 33.9        ms | Game avg: 0.0         ms | Render avg: 0.009756097560975611ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1540752ms] [LOG] FPS: 41.8613707165109 | Frame avg: 23.888372093023257ms | Frame max: 33.0        ms | Game avg: 0.002325581395348837ms | Render avg: 0.0069767441860465115ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1545780ms] [LOG] FPS: 43.99560043995601 | Frame avg: 22.729545454545455ms | Frame max: 34.4        ms | Game avg: 0.0         ms | Render avg: 0.0022727272727272726ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1550760ms] [LOG] FPS: 40.497826945871196 | Frame avg: 24.692682926829267ms | Frame max: 34.0        ms | Game avg: 0.007317073170731709ms | Render avg: 0.004878048780487806ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1555750ms] [LOG] FPS: 42.22724148089953 | Frame avg: 23.681395348837214ms | Frame max: 34.2        ms | Game avg: 0.002325581395348837ms | Render avg: 0.009302325581395349ms | Window hitches: 4 @ http://127.0.0.1:9999/pixl.js:5
[ 1560749ms] [LOG] FPS: 43.2772695977181 | Frame avg: 23.106818181818188ms | Frame max: 49.800000000000004ms | Game avg: 0.0022727272727272726ms | Render avg: 0.00909090909090909ms | Window hitches: 5 @ http://127.0.0.1:9999/pixl.js:5
[ 1565771ms] [LOG] FPS: 42.553191489361694 | Frame avg: 23.500000000000004ms | Frame max: 34.7        ms | Game avg: 0.0         ms | Render avg: 0.0069767441860465115ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1570755ms] [LOG] FPS: 43.75932371954252 | Frame avg: 22.852272727272723ms | Frame max: 34.60000000000001ms | Game avg: 0.0022727272727272726ms | Render avg: 0.013636363636363637ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1575762ms] [LOG] FPS: 39.50227138060438 | Frame avg: 25.315000000000005ms | Frame max: 35.1        ms | Game avg: 0.01        ms | Render avg: 0.0025      ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1580760ms] [LOG] FPS: 41.35079255685735 | Frame avg: 24.183333333333326ms | Frame max: 34.300000000000004ms | Game avg: 0.004761904761904762ms | Render avg: 0.009523809523809525ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1585765ms] [LOG] FPS: 41.38746551044541 | Frame avg: 24.161904761904758ms | Frame max: 40.300000000000004ms | Game avg: 0.0         ms | Render avg: 0.0071428571428571435ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1590749ms] [LOG] FPS: 41.55124653739612 | Frame avg: 24.06666666666667ms | Frame max: 33.7        ms | Game avg: 0.002380952380952381ms | Render avg: 0.014285714285714287ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1595763ms] [LOG] FPS: 40.666534417774244 | Frame avg: 24.59024390243903ms | Frame max: 37.50000000000001ms | Game avg: 0.002439024390243903ms | Render avg: 0.012195121951219513ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1600766ms] [LOG] FPS: 35.23884103367267 | Frame avg: 28.37777777777778ms | Frame max: 32.400000000000006ms | Game avg: 0.011111111111111112ms | Render avg: 0.008333333333333333ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1605748ms] [LOG] FPS: 41.346721795629044 | Frame avg: 24.185714285714297ms | Frame max: 34.300000000000004ms | Game avg: 0.0         ms | Render avg: 0.002380952380952381ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1610768ms] [LOG] FPS: 41.845172860416454 | Frame avg: 23.89761904761905ms | Frame max: 33.9        ms | Game avg: 0.0         ms | Render avg: 0.011904761904761906ms | Window hitches: 4 @ http://127.0.0.1:9999/pixl.js:5
[ 1615758ms] [LOG] FPS: 40.67056839599246 | Frame avg: 24.587804878048782ms | Frame max: 41.2        ms | Game avg: 0.002439024390243903ms | Render avg: 0.002439024390243903ms | Window hitches: 4 @ http://127.0.0.1:9999/pixl.js:5
[ 1620753ms] [LOG] FPS: 40.390109348832624 | Frame avg: 24.758536585365857ms | Frame max: 34.0        ms | Game avg: 0.0         ms | Render avg: 0.007317073170731709ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1625776ms] [LOG] FPS: 40.94676920003994 | Frame avg: 24.421951219512202ms | Frame max: 34.300000000000004ms | Game avg: 0.009756097560975611ms | Render avg: 0.012195121951219513ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1630747ms] [LOG] FPS: 42.858566729791676 | Frame avg: 23.33255813953489ms | Frame max: 34.800000000000004ms | Game avg: 0.002325581395348837ms | Render avg: 0.009302325581395349ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1635760ms] [LOG] FPS: 42.64180880602935 | Frame avg: 23.451162790697676ms | Frame max: 32.800000000000004ms | Game avg: 0.004651162790697674ms | Render avg: 0.004651162790697674ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1640748ms] [LOG] FPS: 40.971612525607256 | Frame avg: 24.40714285714286ms | Frame max: 33.6        ms | Game avg: 0.0071428571428571435ms | Render avg: 0.0071428571428571435ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1645740ms] [LOG] FPS: 41.934854690852355 | Frame avg: 23.846511627906974ms | Frame max: 34.4        ms | Game avg: 0.0         ms | Render avg: 0.004651162790697674ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1650747ms] [LOG] FPS: 39.95205753096284 | Frame avg: 25.030000000000005ms | Frame max: 34.300000000000004ms | Game avg: 0.005       ms | Render avg: 0.0025      ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1655744ms] [LOG] FPS: 41.253314998526676 | Frame avg: 24.240476190476183ms | Frame max: 33.1        ms | Game avg: 0.0         ms | Render avg: 0.0         ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1660751ms] [LOG] FPS: 39.95711918916286 | Frame avg: 25.026829268292676ms | Frame max: 33.5        ms | Game avg: 0.002439024390243903ms | Render avg: 0.0         ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1665747ms] [LOG] FPS: 40.33051347629352 | Frame avg: 24.795121951219517ms | Frame max: 34.2        ms | Game avg: 0.0         ms | Render avg: 0.0         ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1670746ms] [LOG] FPS: 41.36300965136891 | Frame avg: 24.17619047619048ms | Frame max: 34.10000000000001ms | Game avg: 0.002380952380952381ms | Render avg: 0.009523809523809525ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1675740ms] [LOG] FPS: 39.944078290393435 | Frame avg: 25.035000000000007ms | Frame max: 34.10000000000001ms | Game avg: 0.0         ms | Render avg: 0.0         ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1680747ms] [LOG] FPS: 41.91198483185311 | Frame avg: 23.85952380952381ms | Frame max: 34.2        ms | Game avg: 0.002380952380952381ms | Render avg: 0.009523809523809525ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1685740ms] [LOG] FPS: 41.60475482912332 | Frame avg: 24.03571428571429ms | Frame max: 34.4        ms | Game avg: 0.0         ms | Render avg: 0.0071428571428571435ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1690744ms] [LOG] FPS: 41.39562389118863 | Frame avg: 24.157142857142865ms | Frame max: 34.2        ms | Game avg: 0.002380952380952381ms | Render avg: 0.0071428571428571435ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
[ 1695727ms] [LOG] FPS: 41.310120979640004 | Frame avg: 24.207142857142863ms | Frame max: 34.10000000000001ms | Game avg: 0.004761904761904762ms | Render avg: 0.0071428571428571435ms | Window hitches: 2 @ http://127.0.0.1:9999/pixl.js:5
[ 1700746ms] [LOG] FPS: 40.31861539974432 | Frame avg: 24.802439024390246ms | Frame max: 31.6        ms | Game avg: 0.004878048780487806ms | Render avg: 0.0         ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1705744ms] [LOG] FPS: 42.26875061437138 | Frame avg: 23.65813953488372ms | Frame max: 33.2        ms | Game avg: 0.0         ms | Render avg: 0.0069767441860465115ms | Window hitches: 0 @ http://127.0.0.1:9999/pixl.js:5
[ 1710739ms] [LOG] FPS: 41.690905565251114 | Frame avg: 23.98604651162791ms | Frame max: 34.5        ms | Game avg: 0.004651162790697674ms | Render avg: 0.009302325581395349ms | Window hitches: 1 @ http://127.0.0.1:9999/pixl.js:5
